Raw_Output_Name,Output_Name,RawBusNum,Bus,PlantNames,Fuel,GenFuelType,Max_Cap,Min_Cap,gen_categ,ClassCategory,SourceRowCount,SourceRawRowIDs,SourceBusNames,SourceBusAreaNames
QUEENSVILLAGE_NG_New_York_City,QUEENSVILLAGE_NG_New_York_City,6977,6977,QUEENSVILLAGE_NG_New_York_City,NG (Natural Gas),Gas,47.0,23.27,below_50,Gas_below_50,1,1114,QUEENS VILLAGE 4 1,New York City
QUEENSVILLAGE_NG_New_York_City_304,QUEENSVILLAGE_NG_New_York_City_304,6977,6977,QUEENSVILLAGE_NG_New_York_City,NG (Natural Gas),Gas,47.0,11.76,below_50,Gas_below_50,1,1115,QUEENS VILLAGE 4 1,New York City
ASTORIA_O_New_York_City,ASTORIA_O_New_York_City,6980,6980,ASTORIA_O_New_York_City,DFO (Distillate Fuel Oil),Oil,24.02,11.4,below_50,Oil_below_50,1,1116,ASTORIA 5 2,New York City
ASTORIA_O_New_York_City_305,ASTORIA_O_New_York_City_305,6980,6980,ASTORIA_O_New_York_City,DFO (Distillate Fuel Oil),Oil,24.02,6.44,below_50,Oil_below_50,1,1117,ASTORIA 5 2,New York City
ASTORIA_O_New_York_City_306,ASTORIA_O_New_York_City_306,6981,6981,ASTORIA_O_New_York_City,DFO (Distillate Fuel Oil),Oil,24.02,6.88,below_50,Oil_below_50,1,1118,ASTORIA 5 3,New York City
ASTORIA_O_New_York_City_307,ASTORIA_O_New_York_City_307,6981,6981,ASTORIA_O_New_York_City,DFO (Distillate Fuel Oil),Oil,24.02,4.78,below_50,Oil_below_50,1,1119,ASTORIA 5 3,New York City
ASTORIA_O_New_York_City_308,ASTORIA_O_New_York_City_308,6982,6982,ASTORIA_O_New_York_City,DFO (Distillate Fuel Oil),Oil,24.02,6.04,below_50,Oil_below_50,1,1120,ASTORIA 5 4,New York City
ASTORIA_O_New_York_City_309,ASTORIA_O_New_York_City_309,6982,6982,ASTORIA_O_New_York_City,DFO (Distillate Fuel Oil),Oil,24.02,4.66,below_50,Oil_below_50,1,1121,ASTORIA 5 4,New York City
NEWBURGH_C_New_York_City,NEWBURGH_C_New_York_City,6986,6986,NEWBURGH_C_New_York_City,BIT (Bituminous Coal),Coal,193.25,56.6,100_200,Coal_100_200,1,1122,NEWBURGH 7 2,New York City
NEWBURGH_C_New_York_City_310,NEWBURGH_C_New_York_City_310,6987,6987,NEWBURGH_C_New_York_City,BIT (Bituminous Coal),Coal,193.25,62.15,100_200,Coal_100_200,1,1123,NEWBURGH 7 3,New York City
HOLTSVILLE_NG_New_York_City,HOLTSVILLE_NG_New_York_City,6993,6993,HOLTSVILLE_NG_New_York_City,NG (Natural Gas),Gas,82.0,37.95,50_100,Gas_50_100,1,1125,HOLTSVILLE 3 2,New York City
HOLTSVILLE_NG_New_York_City_311,HOLTSVILLE_NG_New_York_City_311,6994,6994,HOLTSVILLE_NG_New_York_City,NG (Natural Gas),Gas,82.0,20.96,50_100,Gas_50_100,1,1126,HOLTSVILLE 3 3,New York City
BRENTWOOD_NG_New_York_City,BRENTWOOD_NG_New_York_City,6997,6997,BRENTWOOD_NG_New_York_City,NG (Natural Gas),Gas,50.0,22.52,below_50,Gas_below_50,1,1127,BRENTWOOD 6 1,New York City
BRENTWOOD_NG_New_York_City_312,BRENTWOOD_NG_New_York_City_312,6997,6997,BRENTWOOD_NG_New_York_City,NG (Natural Gas),Gas,50.0,23.08,below_50,Gas_below_50,1,1128,BRENTWOOD 6 1,New York City
GREENPORT_O_New_York_City,GREENPORT_O_New_York_City,7002,7002,GREENPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,2.02,0.28,below_50,Oil_below_50,1,1129,GREENPORT 2 2,New York City
GREENPORT_O_New_York_City_313,GREENPORT_O_New_York_City_313,7002,7002,GREENPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,2.02,0.65,below_50,Oil_below_50,1,1130,GREENPORT 2 2,New York City
GREENPORT_O_New_York_City_314,GREENPORT_O_New_York_City_314,7003,7003,GREENPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,2.02,0.25,below_50,Oil_below_50,1,1131,GREENPORT 2 3,New York City
GREENPORT_O_New_York_City_315,GREENPORT_O_New_York_City_315,7003,7003,GREENPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,2.02,0.27,below_50,Oil_below_50,1,1132,GREENPORT 2 3,New York City
GREENPORT_O_New_York_City_316,GREENPORT_O_New_York_City_316,7004,7004,GREENPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,2.02,0.39,below_50,Oil_below_50,1,1133,GREENPORT 2 4,New York City
ISLANDPARK_NG_New_York_City,ISLANDPARK_NG_New_York_City,7008,7008,ISLANDPARK_NG_New_York_City,NG (Natural Gas),Gas,188.0,35.07,100_200,Gas_100_200,1,1134,ISLAND PARK 1 2,New York City
ISLANDPARK_NG_New_York_City_317,ISLANDPARK_NG_New_York_City_317,7009,7009,ISLANDPARK_NG_New_York_City,NG (Natural Gas),Gas,188.0,67.13,100_200,Gas_100_200,1,1135,ISLAND PARK 1 3,New York City
BRONX_NG_New_York_City_318,BRONX_NG_New_York_City_318,7012,7012,BRONX_NG_New_York_City,NG (Natural Gas),Gas,3.5,0.94,below_50,Gas_below_50,1,1136,BRONX 86 1,New York City
BRONX_NG_New_York_City_319,BRONX_NG_New_York_City_319,7012,7012,BRONX_NG_New_York_City,NG (Natural Gas),Gas,1.6,0.29,below_50,Gas_below_50,1,1137,BRONX 86 1,New York City
BRONX_NG_New_York_City_320,BRONX_NG_New_York_City_320,7012,7012,BRONX_NG_New_York_City,NG (Natural Gas),Gas,1.6,0.43,below_50,Gas_below_50,1,1138,BRONX 86 1,New York City
BRONX_NG_New_York_City_321,BRONX_NG_New_York_City_321,7012,7012,BRONX_NG_New_York_City,NG (Natural Gas),Gas,1.6,0.77,below_50,Gas_below_50,1,1139,BRONX 86 1,New York City
BROOKLYN_NG_New_York_City,BROOKLYN_NG_New_York_City,7018,7018,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,53.33,22.39,50_100,Gas_50_100,1,1140,BROOKLYN 115 1,New York City
BROOKLYN_NG_New_York_City_322,BROOKLYN_NG_New_York_City_322,7018,7018,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,53.33,20.24,50_100,Gas_50_100,1,1141,BROOKLYN 115 1,New York City
BROOKLYN_NG_New_York_City_323,BROOKLYN_NG_New_York_City_323,7018,7018,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,53.33,17.01,50_100,Gas_50_100,1,1142,BROOKLYN 115 1,New York City
BROOKLYN_NG_New_York_City_324,BROOKLYN_NG_New_York_City_324,7018,7018,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,53.33,7.8,50_100,Gas_50_100,1,1143,BROOKLYN 115 1,New York City
BROOKLYN_NG_New_York_City_325,BROOKLYN_NG_New_York_City_325,7018,7018,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,53.33,8.09,50_100,Gas_50_100,1,1144,BROOKLYN 115 1,New York City
BROOKLYN_NG_New_York_City_326,BROOKLYN_NG_New_York_City_326,7018,7018,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,53.33,22.69,50_100,Gas_50_100,1,1145,BROOKLYN 115 1,New York City
NEWYORK_NG_New_York_City,NEWYORK_NG_New_York_City,7020,7020,NEWYORK_NG_New_York_City,NG (Natural Gas),Gas,4.6,1.27,below_50,Gas_below_50,1,1146,NEW YORK 69 1,New York City
NEWYORK_NG_New_York_City_327,NEWYORK_NG_New_York_City_327,7020,7020,NEWYORK_NG_New_York_City,NG (Natural Gas),Gas,1.8,0.76,below_50,Gas_below_50,1,1147,NEW YORK 69 1,New York City
GLENWOODLANDING_NG_New_York_City,GLENWOODLANDING_NG_New_York_City,7023,7023,GLENWOODLANDING_NG_New_York_City,NG (Natural Gas),Gas,53.0,21.39,50_100,Gas_50_100,1,1148,GLENWOOD LANDING 1 2,New York City
GLENWOODLANDING_NG_New_York_City_328,GLENWOODLANDING_NG_New_York_City_328,7024,7024,GLENWOODLANDING_NG_New_York_City,NG (Natural Gas),Gas,53.0,11.38,50_100,Gas_50_100,1,1149,GLENWOOD LANDING 1 3,New York City
PEARLRIVER_NG_New_York_City,PEARLRIVER_NG_New_York_City,7027,7027,PEARLRIVER_NG_New_York_City,NG (Natural Gas),Gas,4.68,1.51,below_50,Gas_below_50,1,1150,PEARL RIVER 4 1,New York City
PEARLRIVER_NG_New_York_City_329,PEARLRIVER_NG_New_York_City_329,7027,7027,PEARLRIVER_NG_New_York_City,NG (Natural Gas),Gas,4.68,0.77,below_50,Gas_below_50,1,1151,PEARL RIVER 4 1,New York City
PEARLRIVER_NG_New_York_City_330,PEARLRIVER_NG_New_York_City_330,7027,7027,PEARLRIVER_NG_New_York_City,NG (Natural Gas),Gas,4.68,1.5,below_50,Gas_below_50,1,1152,PEARL RIVER 4 1,New York City
PEARLRIVER_NG_New_York_City_331,PEARLRIVER_NG_New_York_City_331,7027,7027,PEARLRIVER_NG_New_York_City,NG (Natural Gas),Gas,4.68,2.15,below_50,Gas_below_50,1,1153,PEARL RIVER 4 1,New York City
PEARLRIVER_NG_New_York_City_332,PEARLRIVER_NG_New_York_City_332,7027,7027,PEARLRIVER_NG_New_York_City,NG (Natural Gas),Gas,4.68,2.26,below_50,Gas_below_50,1,1154,PEARL RIVER 4 1,New York City
FREEPORT_O_New_York_City,FREEPORT_O_New_York_City,7030,7030,FREEPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,0.5,0.09,below_50,Oil_below_50,1,1155,FREEPORT 7 2,New York City
FREEPORT_O_New_York_City_333,FREEPORT_O_New_York_City_333,7031,7031,FREEPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,0.5,0.21,below_50,Oil_below_50,1,1156,FREEPORT 7 3,New York City
FREEPORT_O_New_York_City_334,FREEPORT_O_New_York_City_334,7033,7033,FREEPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,3.7,0.87,below_50,Oil_below_50,1,1157,FREEPORT 7 5,New York City
FREEPORT_O_New_York_City_335,FREEPORT_O_New_York_City_335,7033,7033,FREEPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,3.7,1.16,below_50,Oil_below_50,1,1158,FREEPORT 7 5,New York City
FREEPORT_O_New_York_City_336,FREEPORT_O_New_York_City_336,7034,7034,FREEPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,3.7,1.69,below_50,Oil_below_50,1,1159,FREEPORT 7 6,New York City
FREEPORT_O_New_York_City_337,FREEPORT_O_New_York_City_337,7034,7034,FREEPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,0.5,0.2,below_50,Oil_below_50,1,1160,FREEPORT 7 6,New York City
FREEPORT_O_New_York_City_338,FREEPORT_O_New_York_City_338,7035,7035,FREEPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,0.5,0.24,below_50,Oil_below_50,1,1161,FREEPORT 7 7,New York City
FREEPORT_O_New_York_City_339,FREEPORT_O_New_York_City_339,7035,7035,FREEPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,0.5,0.13,below_50,Oil_below_50,1,1162,FREEPORT 7 7,New York City
FREEPORT_O_New_York_City_340,FREEPORT_O_New_York_City_340,7036,7036,FREEPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,0.5,0.14,below_50,Oil_below_50,1,1163,FREEPORT 7 8,New York City
HILLBURN_NG_New_York_City,HILLBURN_NG_New_York_City,7040,7040,HILLBURN_NG_New_York_City,NG (Natural Gas),Gas,46.5,22.4,below_50,Gas_below_50,1,1164,HILLBURN 2,New York City
ASTORIA_NG_New_York_City,ASTORIA_NG_New_York_City,7044,7044,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,197.33,55.72,100_200,Gas_100_200,1,1165,ASTORIA 6 2,New York City
ASTORIA_NG_New_York_City_341,ASTORIA_NG_New_York_City_341,7045,7045,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,197.33,38.05,100_200,Gas_100_200,1,1166,ASTORIA 6 3,New York City
ASTORIA_NG_New_York_City_342,ASTORIA_NG_New_York_City_342,7046,7046,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,197.33,21.26,100_200,Gas_100_200,1,1167,ASTORIA 6 4,New York City
BRENTWOOD_NG_New_York_City_343,BRENTWOOD_NG_New_York_City_343,7049,7049,BRENTWOOD_NG_New_York_City,NG (Natural Gas),Gas,47.0,19.9,below_50,Gas_below_50,1,1168,BRENTWOOD 7 1,New York City
WESTHAVERSTRAW_NG_New_York_City,WESTHAVERSTRAW_NG_New_York_City,7053,7053,WESTHAVERSTRAW_NG_New_York_City,NG (Natural Gas),Gas,621.0,265.41,600_800,Gas_600_800,1,1169,WEST HAVERSTRAW 3,New York City
WESTHAVERSTRAW_NG_New_York_City_344,WESTHAVERSTRAW_NG_New_York_City_344,7054,7054,WESTHAVERSTRAW_NG_New_York_City,NG (Natural Gas),Gas,621.0,81.62,600_800,Gas_600_800,1,1170,WEST HAVERSTRAW 4,New York City
NORTHPORT_O_New_York_City,NORTHPORT_O_New_York_City,7058,7058,NORTHPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,16.0,1.71,below_50,Oil_below_50,1,1171,NORTHPORT 4 2,New York City
BROOKLYN_NG_New_York_City_345,BROOKLYN_NG_New_York_City_345,7061,7061,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,47.0,6.77,below_50,Gas_below_50,1,1172,BROOKLYN 116 2,New York City
BROOKLYN_NG_New_York_City_346,BROOKLYN_NG_New_York_City_346,7061,7061,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,47.0,8.52,below_50,Gas_below_50,1,1173,BROOKLYN 116 2,New York City
NEWYORK_NG_New_York_City_347,NEWYORK_NG_New_York_City_347,7063,7063,NEWYORK_NG_New_York_City,NG (Natural Gas),Gas,2.1,0.78,below_50,Gas_below_50,1,1174,NEW YORK 70 1,New York City
NEWYORK_NG_New_York_City_348,NEWYORK_NG_New_York_City_348,7063,7063,NEWYORK_NG_New_York_City,NG (Natural Gas),Gas,2.1,0.69,below_50,Gas_below_50,1,1175,NEW YORK 70 1,New York City
NEWYORK_NG_New_York_City_349,NEWYORK_NG_New_York_City_349,7063,7063,NEWYORK_NG_New_York_City,NG (Natural Gas),Gas,2.1,0.86,below_50,Gas_below_50,1,1176,NEW YORK 70 1,New York City
PORTJEFFERSONSTATION_NG_New_York_City,PORTJEFFERSONSTATION_NG_New_York_City,7067,7067,PORTJEFFERSONSTATION_NG_New_York_City,NG (Natural Gas),Gas,188.0,72.73,100_200,Gas_100_200,1,1177,PORT JEFFERSON STATION 4 3,New York City
PORTJEFFERSONSTATION_NG_New_York_City_350,PORTJEFFERSONSTATION_NG_New_York_City_350,7068,7068,PORTJEFFERSONSTATION_NG_New_York_City,NG (Natural Gas),Gas,188.0,58.64,100_200,Gas_100_200,1,1178,PORT JEFFERSON STATION 4 4,New York City
ASTORIA_NG_New_York_City_351,ASTORIA_NG_New_York_City_351,7071,7071,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,83.8,17.87,50_100,Gas_50_100,1,1179,ASTORIA 7 1,New York City
ASTORIA_NG_New_York_City_352,ASTORIA_NG_New_York_City_352,7071,7071,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,83.8,14.14,50_100,Gas_50_100,1,1180,ASTORIA 7 1,New York City
ASTORIA_NG_New_York_City_353,ASTORIA_NG_New_York_City_353,7071,7071,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,83.8,29.95,50_100,Gas_50_100,1,1181,ASTORIA 7 1,New York City
ASTORIA_NG_New_York_City_354,ASTORIA_NG_New_York_City_354,7071,7071,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,83.8,36.37,50_100,Gas_50_100,1,1182,ASTORIA 7 1,New York City
ASTORIA_NG_New_York_City_355,ASTORIA_NG_New_York_City_355,7071,7071,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,83.8,25.27,50_100,Gas_50_100,1,1183,ASTORIA 7 1,New York City
ASTORIA_NG_New_York_City_356,ASTORIA_NG_New_York_City_356,7071,7071,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,83.8,32.02,50_100,Gas_50_100,1,1184,ASTORIA 7 1,New York City
FREEPORT_NG_New_York_City,FREEPORT_NG_New_York_City,7077,7077,FREEPORT_NG_New_York_City,NG (Natural Gas),Gas,60.0,9.81,50_100,Gas_50_100,1,1187,FREEPORT 8 2,New York City
FREEPORT_NG_New_York_City_357,FREEPORT_NG_New_York_City_357,7078,7078,FREEPORT_NG_New_York_City,NG (Natural Gas),Gas,60.0,22.35,50_100,Gas_50_100,1,1188,FREEPORT 8 3,New York City
BRONX_NG_New_York_City_358,BRONX_NG_New_York_City_358,7085,7085,BRONX_NG_New_York_City,NG (Natural Gas),Gas,16.0,7.07,below_50,Gas_below_50,1,1191,BRONX 87 1,New York City
FREEPORT_O_New_York_City_359,FREEPORT_O_New_York_City_359,7091,7091,FREEPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,18.1,3.88,below_50,Oil_below_50,1,1192,FREEPORT 9 1,New York City
BROOKLYN_NG_New_York_City_360,BROOKLYN_NG_New_York_City_360,7093,7093,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,47.0,16.15,below_50,Gas_below_50,1,1193,BROOKLYN 117 1,New York City
HICKSVILLE_NG_New_York_City,HICKSVILLE_NG_New_York_City,7097,7097,HICKSVILLE_NG_New_York_City,NG (Natural Gas),Gas,35.92,16.81,below_50,Gas_below_50,1,1194,HICKSVILLE 5 3,New York City
HICKSVILLE_NG_New_York_City_361,HICKSVILLE_NG_New_York_City_361,7097,7097,HICKSVILLE_NG_New_York_City,NG (Natural Gas),Gas,35.92,17.38,below_50,Gas_below_50,1,1195,HICKSVILLE 5 3,New York City
HICKSVILLE_NG_New_York_City_362,HICKSVILLE_NG_New_York_City_362,7098,7098,HICKSVILLE_NG_New_York_City,NG (Natural Gas),Gas,35.92,17.52,below_50,Gas_below_50,1,1196,HICKSVILLE 5 4,New York City
HICKSVILLE_NG_New_York_City_363,HICKSVILLE_NG_New_York_City_363,7098,7098,HICKSVILLE_NG_New_York_City,NG (Natural Gas),Gas,35.92,10.53,below_50,Gas_below_50,1,1197,HICKSVILLE 5 4,New York City
HICKSVILLE_NG_New_York_City_364,HICKSVILLE_NG_New_York_City_364,7099,7099,HICKSVILLE_NG_New_York_City,NG (Natural Gas),Gas,35.92,6.91,below_50,Gas_below_50,1,1198,HICKSVILLE 5 5,New York City
HICKSVILLE_NG_New_York_City_365,HICKSVILLE_NG_New_York_City_365,7099,7099,HICKSVILLE_NG_New_York_City,NG (Natural Gas),Gas,0.2,0.07,below_50,Gas_below_50,1,1199,HICKSVILLE 5 5,New York City
HICKSVILLE_NG_New_York_City_366,HICKSVILLE_NG_New_York_City_366,7100,7100,HICKSVILLE_NG_New_York_City,NG (Natural Gas),Gas,0.2,0.03,below_50,Gas_below_50,1,1200,HICKSVILLE 5 6,New York City
HICKSVILLE_NG_New_York_City_367,HICKSVILLE_NG_New_York_City_367,7100,7100,HICKSVILLE_NG_New_York_City,NG (Natural Gas),Gas,0.2,0.03,below_50,Gas_below_50,1,1201,HICKSVILLE 5 6,New York City
HICKSVILLE_NG_New_York_City_368,HICKSVILLE_NG_New_York_City_368,7101,7101,HICKSVILLE_NG_New_York_City,NG (Natural Gas),Gas,0.2,0.06,below_50,Gas_below_50,1,1202,HICKSVILLE 5 7,New York City
HICKSVILLE_NG_New_York_City_369,HICKSVILLE_NG_New_York_City_369,7101,7101,HICKSVILLE_NG_New_York_City,NG (Natural Gas),Gas,0.2,0.06,below_50,Gas_below_50,1,1203,HICKSVILLE 5 7,New York City
FREEPORT_NG_New_York_City_370,FREEPORT_NG_New_York_City_370,7104,7104,FREEPORT_NG_New_York_City,NG (Natural Gas),Gas,60.5,18.48,50_100,Gas_50_100,1,1204,FREEPORT 10 1,New York City
ASTORIA_NG_New_York_City_371,ASTORIA_NG_New_York_City_371,7107,7107,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,216.67,64.24,200_300,Gas_200_300,1,1205,ASTORIA 8 2,New York City
ASTORIA_NG_New_York_City_372,ASTORIA_NG_New_York_City_372,7108,7108,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,216.67,75.4,200_300,Gas_200_300,1,1206,ASTORIA 8 3,New York City
ASTORIA_NG_New_York_City_373,ASTORIA_NG_New_York_City_373,7109,7109,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,216.67,54.43,200_300,Gas_200_300,1,1207,ASTORIA 8 4,New York City
BROOKLYN_NG_New_York_City_374,BROOKLYN_NG_New_York_City_374,7113,7113,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,58.67,7.66,50_100,Gas_50_100,1,1208,BROOKLYN 118 2,New York City
BROOKLYN_NG_New_York_City_375,BROOKLYN_NG_New_York_City_375,7114,7114,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,58.67,9.19,50_100,Gas_50_100,1,1209,BROOKLYN 118 3,New York City
BROOKLYN_NG_New_York_City_376,BROOKLYN_NG_New_York_City_376,7115,7115,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,58.67,13.84,50_100,Gas_50_100,1,1210,BROOKLYN 118 4,New York City
BROOKLYN_NG_New_York_City_377,BROOKLYN_NG_New_York_City_377,7116,7116,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,58.67,9.25,50_100,Gas_50_100,1,1211,BROOKLYN 118 5,New York City
BROOKLYN_NG_New_York_City_378,BROOKLYN_NG_New_York_City_378,7117,7117,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,58.67,27.97,50_100,Gas_50_100,1,1212,BROOKLYN 118 6,New York City
BROOKLYN_NG_New_York_City_379,BROOKLYN_NG_New_York_City_379,7118,7118,BROOKLYN_NG_New_York_City,NG (Natural Gas),Gas,58.67,17.51,50_100,Gas_50_100,1,1213,BROOKLYN 118 7,New York City
EASTHAMPTON_O_New_York_City,EASTHAMPTON_O_New_York_City,7122,7122,EASTHAMPTON_O_New_York_City,DFO (Distillate Fuel Oil),Oil,6.83,2.72,below_50,Oil_below_50,1,1214,EAST HAMPTON 7 2,New York City
EASTHAMPTON_O_New_York_City_380,EASTHAMPTON_O_New_York_City_380,7122,7122,EASTHAMPTON_O_New_York_City,DFO (Distillate Fuel Oil),Oil,6.83,3.25,below_50,Oil_below_50,1,1215,EAST HAMPTON 7 2,New York City
EASTHAMPTON_O_New_York_City_381,EASTHAMPTON_O_New_York_City_381,7123,7123,EASTHAMPTON_O_New_York_City,DFO (Distillate Fuel Oil),Oil,6.83,2.1,below_50,Oil_below_50,1,1216,EAST HAMPTON 7 3,New York City
EASTHAMPTON_O_New_York_City_382,EASTHAMPTON_O_New_York_City_382,7124,7124,EASTHAMPTON_O_New_York_City,DFO (Distillate Fuel Oil),Oil,6.83,2.07,below_50,Oil_below_50,1,1217,EAST HAMPTON 7 4,New York City
NEWYORK_NG_New_York_City_383,NEWYORK_NG_New_York_City_383,7128,7128,NEWYORK_NG_New_York_City,NG (Natural Gas),Gas,4.47,1.57,below_50,Gas_below_50,1,1218,NEW YORK 71 2,New York City
NEWYORK_NG_New_York_City_384,NEWYORK_NG_New_York_City_384,7129,7129,NEWYORK_NG_New_York_City,NG (Natural Gas),Gas,4.47,0.92,below_50,Gas_below_50,1,1219,NEW YORK 71 3,New York City
NEWYORK_NG_New_York_City_385,NEWYORK_NG_New_York_City_385,7131,7131,NEWYORK_NG_New_York_City,NG (Natural Gas),Gas,4.47,0.79,below_50,Gas_below_50,1,1220,NEW YORK 71 5,New York City
BROOKLYN_O_New_York_City_386,BROOKLYN_O_New_York_City_386,7135,7135,BROOKLYN_O_New_York_City,DFO (Distillate Fuel Oil),Oil,16.3,6.75,below_50,Oil_below_50,1,1221,BROOKLYN 119 2,New York City
BROOKLYN_O_New_York_City_387,BROOKLYN_O_New_York_City_387,7135,7135,BROOKLYN_O_New_York_City,DFO (Distillate Fuel Oil),Oil,16.3,4.91,below_50,Oil_below_50,1,1222,BROOKLYN 119 2,New York City
BROOKLYN_O_New_York_City_388,BROOKLYN_O_New_York_City_388,7136,7136,BROOKLYN_O_New_York_City,DFO (Distillate Fuel Oil),Oil,16.3,5.85,below_50,Oil_below_50,1,1223,BROOKLYN 119 3,New York City
ISLANDPARK_NG_New_York_City_389,ISLANDPARK_NG_New_York_City_389,7139,7139,ISLANDPARK_NG_New_York_City,NG (Natural Gas),Gas,48.87,14.32,below_50,Gas_below_50,1,1224,ISLAND PARK 2 1,New York City
ISLANDPARK_NG_New_York_City_390,ISLANDPARK_NG_New_York_City_390,7139,7139,ISLANDPARK_NG_New_York_City,NG (Natural Gas),Gas,48.87,17.94,below_50,Gas_below_50,1,1225,ISLAND PARK 2 1,New York City
ISLANDPARK_NG_New_York_City_391,ISLANDPARK_NG_New_York_City_391,7139,7139,ISLANDPARK_NG_New_York_City,NG (Natural Gas),Gas,48.87,17.58,below_50,Gas_below_50,1,1226,ISLAND PARK 2 1,New York City
ISLANDPARK_NG_New_York_City_392,ISLANDPARK_NG_New_York_City_392,7139,7139,ISLANDPARK_NG_New_York_City,NG (Natural Gas),Gas,48.87,8.04,below_50,Gas_below_50,1,1227,ISLAND PARK 2 1,New York City
ISLANDPARK_NG_New_York_City_393,ISLANDPARK_NG_New_York_City_393,7139,7139,ISLANDPARK_NG_New_York_City,NG (Natural Gas),Gas,48.87,6.78,below_50,Gas_below_50,1,1228,ISLAND PARK 2 1,New York City
ISLANDPARK_NG_New_York_City_394,ISLANDPARK_NG_New_York_City_394,7139,7139,ISLANDPARK_NG_New_York_City,NG (Natural Gas),Gas,48.87,18.64,below_50,Gas_below_50,1,1229,ISLAND PARK 2 1,New York City
FARROCKAWAY_O_New_York_City,FARROCKAWAY_O_New_York_City,7141,7141,FARROCKAWAY_O_New_York_City,DFO (Distillate Fuel Oil),Oil,60.5,14.65,50_100,Oil_50_100,1,1230,FAR ROCKAWAY 5 1,New York City
GREENPORT_O_New_York_City_395,GREENPORT_O_New_York_City_395,7152,7152,GREENPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,54.0,26.22,50_100,Oil_50_100,1,1242,GREENPORT 3 1,New York City
GREENPORT_O_New_York_City_396,GREENPORT_O_New_York_City_396,7153,7153,GREENPORT_O_New_York_City,DFO (Distillate Fuel Oil),Oil,2.5,0.88,below_50,Oil_below_50,1,1243,GREENPORT 3 2,New York City
STATENISLAND_NG_New_York_City_397,STATENISLAND_NG_New_York_City_397,7158,7158,STATENISLAND_NG_New_York_City,NG (Natural Gas),Gas,18.0,4.19,below_50,Gas_below_50,1,1244,STATEN ISLAND 36 1,New York City
ASTORIA_NG_New_York_City_398,ASTORIA_NG_New_York_City_398,7161,7161,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,332.5,97.44,300_400,Gas_300_400,1,1245,ASTORIA 9 2,New York City
ASTORIA_NG_New_York_City_399,ASTORIA_NG_New_York_City_399,7162,7162,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,332.5,58.52,300_400,Gas_300_400,1,1246,ASTORIA 9 3,New York City
ASTORIA_NG_New_York_City_400,ASTORIA_NG_New_York_City_400,7163,7163,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,332.5,90.0,300_400,Gas_300_400,1,1247,ASTORIA 9 4,New York City
ASTORIA_NG_New_York_City_401,ASTORIA_NG_New_York_City_401,7164,7164,ASTORIA_NG_New_York_City,NG (Natural Gas),Gas,332.5,63.95,300_400,Gas_300_400,1,1248,ASTORIA 9 5,New York City
